restaurant_id;name;address;street1;street2;city;state;country;postal_code;latitude;longitude;phone;email;website;tripadvisor_location_id;tripadvisor_url;tripadvisor_rating;tripadvisor_rating_image_url;tripadvisor_review_count;tripadvisor_ranking_string;tripadvisor_price_level;tripadvisor_cuisine;ta_photo_1_url;ta_photo_1_caption;ta_photo_2_url;ta_photo_2_caption;ta_photo_3_url;ta_photo_3_caption;ta_photo_4_url;ta_photo_4_caption;ta_photo_5_url;ta_photo_5_caption;ta_review_1_text;ta_review_1_rating;ta_review_1_date;ta_review_1_title;ta_review_1_author;ta_review_2_text;ta_review_2_rating;ta_review_2_date;ta_review_2_title;ta_review_2_author;ta_review_3_text;ta_review_3_rating;ta_review_3_date;ta_review_3_title;ta_review_3_author;ta_review_4_text;ta_review_4_rating;ta_review_4_date;ta_review_4_title;ta_review_4_author;ta_review_5_text;ta_review_5_rating;ta_review_5_date;ta_review_5_title;ta_review_5_author;data_collected_at;api_calls_used
22;Tarihi Safranbolu Fýrýný;;Þair Arþi;;Ýstanbul;;Türkiye;;40,98256;29,07096;+90 532 202 11 01;;http://www.safranbolufirini.com;1100785;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d1100785-Reviews-Tarihi_Safranbolu_Firini-Istanbul.html?m=66827;3,6;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg;34;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 5.746. sýrada;$$ - $$$;;https://media-cdn.tripadvisor.com/media/photo-s/07/69/92/e1/tarihi-safranbolu-firini.jpg;vitrine de gâteaux;https://media-cdn.tripadvisor.com/media/photo-p/17/df/43/b4/yaprak-sarmasi-guzeldir.jpg;Yaprak sarmasý guzeldir, simitleri de guzeldir.;https://media-cdn.tripadvisor.com/media/photo-s/07/69/92/ca/tarihi-safranbolu-firini.jpg;vitrine;https://media-cdn.tripadvisor.com/media/photo-s/07/69/92/a5/tarihi-safranbolu-firini.jpg;divers sablés;https://media-cdn.tripadvisor.com/media/photo-s/07/69/92/93/tarihi-safranbolu-firini.jpg;mini tcheurek;Omerpasa subesindeki meze kuyruguna cozum bulmalarini tavsiye ederim. Daracik bir alanda yigilan insanlar sirasini takip ederken karisiyor sikintili. 5 asagi 3 yukari ayni miktarda kaplara her gelene dolduruyorlar, en kolayi cok satanlara gunluk paketleme yapilsin uzerine etiket basilsin insanlar sepete atar. Ordaki gorevliler de o sirayi yonetirken bi hal icinde, biraz duzene girmeli daracik dukkan.;4;2025-06-01T10:50:25Z;Meze sirasi;555gizemy;Eskiden olsa 5/5 verirdim. Ancak, el mi deðiþtirdi noldu anlamadým ürünlerinde ciddi bir kalitesizleþme var. Devamlý uðradýðým, ürünleri pahalý olsa da kalitesi için ürünlerinden aldýðým fýrýnýn diðerlerinden farký kalmamýþ. Farký yoksa o kadar fazla ücret vermeye ne gerek var?;3;2024-12-08T13:22:39Z;Kalite Gitmiþ;umutg992;Ürünleri lezzetli olmasýna raðmen bazý çalýþanlar çok saygýsýz, müþteriye ayar vermeye çalýþýyorlar, küstahça tavýrlarý var. Ayrýca oldukça pahalý.;1;2024-06-06T03:11:50Z;Küstah çalýþan;LeventTutuncu;Ömerpaþa sokaktaki þubesini aradým bayramýn ikinci günü hiçbir telefonu cevap vermediði gibi sizi dakikalarca hatta bekletiyorlar. Bayramda hizmet vermiyoruz diye bir telesekreter mesajý býrakmak çok mý zor müþteriye biraz saygý lütfen.;1;2024-04-11T04:29:11Z;Telefon sorunlu;uguratil;"Yemek almak için geçen pazar günü Göztepedeki þubeye gittim. Yiyecekler açýkta duruyor. Üstünde hiçbir örtü , cam vs yok. Bir hekim olarak bunu hiç hijyenik bulmuyorum. Hem sinekler hem de oradan geçen herkesin sekresyonu yemeklerin üzerine bulaþýyor. Ýnsanlarýn sürekli temasta bulunduðu bir ortamda üstü açýk yemek býrakýlmamalý. Toplum saðlýðý açýsýndan dikkat edilmeli. 
Dr Levent-Hande- Ýlay Bozatlý ";1;2023-09-28T13:04:12Z;hijyen;773ilay_;2025-11-06T01:53:30.979839;3
23;Depo Burger;;Caddebostan Ýskele Sk. no:12;;Ýstanbul;;Türkiye;34728;40,981888;29,05764;+90 212 373 29 60;info@depoburger.com;https://www.depoburger.com/menu;32865337;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d32865337-Reviews-Depo_Burger-Istanbul.html?m=66827;;;0;;;fast_food;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:53:33.005446;3
24;Casa Mia Cuisine;;Balabanaða Mahallesi, Fethibey Cd. No: 2;Laleli, Fatih;Ýstanbul;;Türkiye;34134;41,00988;28,957514;+90 539 883 61 09;casamiacusine@gmail.com;;28301234;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d28301234-Reviews-Casa_Mia_Cuisine-Istanbul.html?m=66827;4,7;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg;3;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 3.254. sýrada;;italian;https://media-cdn.tripadvisor.com/media/photo-s/2d/ac/c7/9d/casa-mia-cuisine.jpg;Casa Mia Cuisine ;https://media-cdn.tripadvisor.com/media/photo-s/2d/ac/c7/9e/casa-mia-cuisine.jpg;Casa Mia Cuisine ;https://media-cdn.tripadvisor.com/media/photo-s/2d/ac/c7/9c/casa-mia-cuisine.jpg;Casa Mia Cuisine ;https://media-cdn.tripadvisor.com/media/photo-s/2d/ac/c7/9b/casa-mia-cuisine.jpg;Casa Mia Cuisine ;https://media-cdn.tripadvisor.com/media/photo-s/2d/ac/c7/9a/casa-mia-cuisine.jpg;Casa Mia Cuisine ;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:17.399170;3
25;Casa Mia Cuisine;;Balabanaða Mahallesi, Fethibey Caddesi No:2;Laleli,;Ýstanbul;;Türkiye;34134;41,00988;28,957493;;;;28297925;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d28297925-Reviews-Casa_Mia_Cuisine-Istanbul.html?m=66827;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:19.447978;3
26;Amber Anatolian Cuisine;;Fethibey Caddesi No 2;Balabanaða, Fethibey Cd, 34134 Fatih/Ýstanbul;Ýstanbul;;Türkiye;31134;41,010025;28,957516;+90 212 514 90 00;amberanatoliancuisine@cpoldcity.com;https://amberanatoliancuisine.com/;33960572;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d33960572-Reviews-Amber_Anatolian_Cuisine-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 4.832. sýrada;;turkish;https://media-cdn.tripadvisor.com/media/photo-s/31/95/aa/54/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/31/95/aa/57/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/31/95/aa/53/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/31/95/aa/58/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/31/95/aa/55/caption.jpg;;Herþey çok lezzetliydi, ambiyans, yemekler, servis,, mutlaka tekrar döneceðim. Ayrýca ücret alýnmadan servis edilen baþlangýçlar çok lezzetliydi.;5;2025-10-29T10:48:43Z;Harika bir akþam;emirb306;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:22.373525;3
27;Lalelim Bufe & Iskender 2;;Balabanaða Mahallesi, Fethi Bey Caddesi, No 5;;Ýstanbul;;Türkiye;;41,01022;28,95741;+90 212 638 20 18;;http://saltaluminyum.com;13825978;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d13825978-Reviews-Lalelim_Bufe_Iskender_2-Istanbul.html?m=66827;3,4;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg;11;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 4.774. sýrada;$;turkish;https://media-cdn.tripadvisor.com/media/photo-s/12/61/40/11/exterior-view.jpg;Exterior view;https://media-cdn.tripadvisor.com/media/photo-p/15/01/d8/4e/photo0jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/13/de/03/e7/dsc-0834-largejpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-p/12/5c/8c/c0/photo0jpg.jpg;;;;Ýskender yedik fena deðil fakat daha iyi yerlerde iskender yediðim oldu. Hizmet yavaþ  biraz daha hýzlý olsalar tadýndan yenmez.;3;2020-03-14T21:37:33Z;iskender fena sayýlmaz;aluminyum;Hizmet ve  kalite açýsýndan sadece turistlere hitap ediyor, yerli insanlara pek hoþ bakýlmýyor. Pek beðenmedim.;2;2019-06-05T19:24:14Z;Beðenmedim;tccemilt2016;;;;;;;;;;;;;;;;2025-11-06T01:55:24.742629;3
28;Tadým pide börek cafe;;Ýstanbul caddesi;118/f;Ýstanbul;;Türkiye;34220;41,00986;28,95707;+90 532 246 61 10;;;26630563;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d26630563-Reviews-TadIm_pide_borek_cafe-Istanbul.html?m=66827;;;0;;;european, turkish, russian, albanian, eastern_european, ukrainian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:26.811332;3
29;Akýn Restoran;;120 Tersane Caddesi;;Ýstanbul;;Türkiye;;41,00986;28,95707;;;;25230312;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d25230312-Reviews-AkIn_Restoran-Istanbul.html?m=66827;;;0;;;mediterranean, turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:28.818323;3
30;Sohret koftecisi;;Hoca Paþa, Darüssade Sk. 4/1, 34083 Fatih;;Ýstanbul;;Türkiye;;41,00986;28,95707;;;;26716186;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d26716186-Reviews-Sohret_koftecisi-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 5.425. sýrada;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:30.954174;3
31;Sohret koftfcisi;;Hoca Paþa, Darüssade Sk. 4/1, 34083 ;;Ýstanbul;;Türkiye;34083;41,00986;28,95707;;;;26716067;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d26716067-Reviews-Sohret_koftfcisi-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 5.589. sýrada;;turkish;https://media-cdn.tripadvisor.com/media/photo-s/2a/83/50/6e/caption.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:33.069042;3
32;Botein Balat;;Vodina Caddesi No:128/a;Balat Mahallesi Vodina Caddesi No:128/a;Ýstanbul;;Türkiye;;41,00986;28,95707;+90 543 886 35 46;boteinbalat@gmail.com;http://www.instagram.com/boteinbalat/;23853613;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d23853613-Reviews-Botein_Balat-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;10;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 1.599. sýrada;$;cafe, mediterranean, turkish;https://media-cdn.tripadvisor.com/media/photo-s/26/f1/15/14/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/27/fe/07/2b/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/27/fe/07/2a/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/27/fe/07/29/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/26/f1/15/13/caption.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:35.257229;3
33;Gallant Galata;;büyükhendek caddesi, kule iþ merkezi no:15 Taksim;Galata;Ýstanbul;;Türkiye;;41,00986;28,95707;+90 538 647 36 72;sezgin.can.21@outlook.com;https://www.gallantgalata.com/;25436866;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d25436866-Reviews-Gallant_Galata-Istanbul.html?m=66827;4,9;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;12;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 1.197. sýrada;$$ - $$$;mediterranean;https://media-cdn.tripadvisor.com/media/photo-s/2a/32/8b/2a/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2f/e5/29/35/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2f/e5/29/34/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2f/d6/c4/06/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2f/d6/c4/05/caption.jpg;;Þýk dekore edilmiþ,harika tatlýlara sahip,güleryüzlü ve yardýmsefever personeleri olan galata kulesinin yani baþinda harika manzarasi ile bizi büyülüyor adeta..biz çok beðendik yine geleceðiz;5;2024-11-15T16:36:34Z;Tarihi galata kukesini büyüleyici manzarasýnda harika tatlýlar;279sezginc;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:55:37.422472;3
34;Sermest;;Guzeller Sok. No: 8;Serguzest;Büyükada;Büyükada;Adalar;34970;40,87116;29,131989;+90 216 382 22 97;info@serguzestotel.com;http://www.serguzestotel.com/sermest;12941330;https://www.tripadvisor.com.tr/Restaurant_Review-g635900-d12941330-Reviews-Sermest-Buyukada_Princes_Islands.html?m=66827;4,9;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;138;Büyükada bölgesindeki 105 Yemek Mekanlarý arasýndan 2. sýrada;$$ - $$$;turkish, mediterranean, healthy, seafood;https://media-cdn.tripadvisor.com/media/photo-s/19/ed/b5/15/sermest-cafe-buyukada.jpg;Sermest Cafe Büyükada;https://media-cdn.tripadvisor.com/media/photo-s/19/ed/b4/54/sermest-kahvalti.jpg;Sermest Kahvaltý;https://media-cdn.tripadvisor.com/media/photo-s/19/ed/b4/4d/turk-kahvesi.jpg;Türk Kahvesi;https://media-cdn.tripadvisor.com/media/photo-s/19/ed/b4/3e/sucuklu-yumurta.jpg;Sucuklu Yumurta;https://media-cdn.tripadvisor.com/media/photo-s/19/ed/b4/38/kahvalti-sermest-cafe.jpg;Kahvaltý- Sermest Cafe Büyükada;Ýyi yorumlara ve yüksek puana bakarak gittik ama serpme kahvaltý hayalimiz yalan oldu. Giriþi bahçeden yapýyorsunuz, en son içerde serpme yok açýk büfe deniyor o sýra elimize tabaklarý tutuþturdular ve ücreti o zaman söylediler. Bu kadar çeþitsiz ve yumurta dýþýnda her þeyin soðuk olduðu kahvaltýnýn fiyatý da kiþi baþý 800? þaka gibi bir fiyat. 2 kiþi sadece boþ iki tabaða 1600? ödedik. Asla önermiyorum.;1;2025-10-27T18:08:47Z;Kahvaltý kötü, yorumlar aldatýcý;409aykutk;Çok tatlýþ butik otelin bahçesi hem çok sempatik hemde lezzetli açýk büfesine bayýldýk tekrar gelmek istiyoruz akþam yemeði için sunumlarýný gormek için sabýrsýzlanýyoruz;5;2025-08-03T07:36:41Z;En güzel ada kahvaltý;207ay_ec;sitedeki yorumlara istinaden akþam yemeði için gittik. Çok güzel bir bahçede keyifli bir müzik eþliðinde yemeðimizi yedik. baþlangýç olarak trikafteri,humus ve sebze tarator aldýk.özellikle trikafteri ve sebze tarator müthiþ iyiydi. arasýcak karides saganaki aldýk.karidesler iri poraiyon gayet doyurucuydu. anayemek somon ve ahtapot yedik.her ikiside sunum ve lezzet olarak haikaydý. kesinlikle tabsiye ederim.;5;2025-07-20T10:25:06Z;;20bartu_;Akþam yemeði için tercih ettik. Rüya gibi bir bahçede,yasemin kokularý eþliðinde lezziz yemekler yedik.Deniz mahsulleri mi özellikle tavsiye olunur ederim.Biz ahtapot ve karides saganaki yedik.porsiyonlar oldukça büyük ve fiyatlar çok uygun.Son olarak servis yapan arkadaþlar guleryuzlu ve yardýmsever di.xok teþekkürler.tekrar gorusucez;5;2025-07-06T08:22:04Z;Rüya Bahçe;elifkB6632NT;Çalýþanlarýna ekstra bir teþekkürü hak eden bir restoran lezzetli yemekleri ve sunum ortam ve yaklaþýmlarýyla çok rahat ettðimiz bir yer oldu tavsiye ederim??;5;2025-06-07T14:43:57Z;Sakin ve huzurlu Sermest;Vacation38982005592;2025-11-06T01:58:54.274481;3
35;Villa Rifat Restaurant;;Yýlmaz Türk Cd;;Büyükada;Büyükada;Adalar;34970;40,8642;29,13188;3826068;;;2680872;https://www.tripadvisor.com.tr/Restaurant_Review-g635900-d2680872-Reviews-Villa_Rifat_Restaurant-Buyukada_Princes_Islands.html?m=66827;;;0;;;turkish;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:58:56.514384;3
36;Elio Sedef Istanbul;;Sedef adasi;;Ýstanbul;;Türkiye;;40,85345;29,142372;+90 216 382 48 84;;http://eliosedef.com/;3365326;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d3365326-Reviews-Elio_Sedef_Istanbul-Istanbul.html?m=66827;3,1;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg;50;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 8.560. sýrada;$$$$;seafood, international;https://media-cdn.tripadvisor.com/media/photo-s/16/c6/f7/1b/details-of-the-organization.jpg;details of the organization;https://media-cdn.tripadvisor.com/media/photo-s/08/05/ae/ba/elio-sedef-istanbul.jpg;Restorandaki masamýzdan büyükada sahilleri;https://media-cdn.tripadvisor.com/media/photo-s/17/f5/18/4f/photo0jpg.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2d/f7/7e/45/caption.jpg;;https://media-cdn.tripadvisor.com/media/photo-s/2d/22/d9/c3/caption.jpg;;Bu restoran tüm Türkiye'nin kültürünü yansýtýyor. insanlarý aldatmayý seven, 11 kiþilik bir grupla tatildeydik…bize 50-60 bin liraya yaklaþýk aldatýrlar . Sarhoþtuk bu yüzden durumdan yararlanmaya karar verdiler. burasý kötü bir yer. Ödeme yaparken daha dikkatli olun;1;2024-11-01T12:21:13Z;????????????;W6092WS_;Zorlu bir seyahatten sonra adaya ulaþmayý baþardým .Sedef adasý oldukça güzel bir konumda harika bir atmosferi mevcut .Ama ne yazýkki adada yapýlacak fazla bir þey yok Bu nedenle adanýn tek restaurantý Elio sedefte zorunlu bir deneyim yaþamanýz gereklidir .Kötü bir karþýlama þekliyle ,restaurantýn büyük bölümü boþ olmasýna raðmen rezervasyon yaptýrmadýðýmýzdan dolayý restaurant ana bölümüne alýnmadým .Bana  bahçede boþ bir yer gösterilip orada oturabileceðim söylendi .Kabul etmekten baþka çarem yoktu çünkü adaya ulaþým belli zaman  aralýðýyla yapýlýyordu .Mecburen feribot saatine kadar bekleme yapmam gerekiyordu .Aslýnda yemek yemeði düþünüyordum .Menüyü istedim .Gördüðüm fiyatlar karþýsýnda donakalmýþtým .Ortalama sýcak yemekler 800 tl civarý  salatalar 500 T.l  civarý ,biralar 400 tl  civarý yüksek alkollü içkiler binlerce lira civarý idi .Gördüðüm kadarýyla  5 yýldýz restaurant gibi bir kalite yoktu .Yemek fikrinden vazgeçip Bir adet amerikano kahve içmeye karar verdim .Gelen sözde ...;1;2024-08-18T15:45:19Z;OLMADI ELÝO SEDEF RESTAURANT;Kirbeci;Fiyatlar çok uçuktu, lezzet ortanýn altýndayken, iki kiþi birkaç meze ve 20lik raký+iki þezlong 10.000 tl ye çýktýk!gidilmez!;1;2024-08-13T05:28:10Z;Çok pahalý;103ebrud;7 gün öncesinden yer ayýrtmamýza raðmen çok kötü bir masa verildi. çalýþanlar kaba ve ukalaydý. hiç memnun kalmadýk. mezeleri de sýradandý. kesinlikle tavsiye etmiyorum.;1;2024-08-03T13:34:39Z;elios sedef;bledaa2024;Servis ve yemekleri özenli . Manzara, dekoru harika. Ýstanbul da eþi benzeri olmayan bir lokasyon…..;5;2023-08-07T16:40:38Z;Mükemmel dekorasyon servis ve yemekler;483ercan_;2025-11-06T01:58:58.800655;3
37;Liya All;;Sedef Adasi;;Ýstanbul;;Türkiye;;40,84862;29,143858;+90 542 698 20 88;info@liya-all.com;http://www.liya-all.com/;17567271;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d17567271-Reviews-Liya_All-Istanbul.html?m=66827;4,2;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg;21;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 2.114. sýrada;$$ - $$$;turkish, american, seafood, pub;https://media-cdn.tripadvisor.com/media/photo-s/2a/29/db/23/between-blue-and-green.jpg;Between Blue and Green;https://media-cdn.tripadvisor.com/media/photo-s/2a/3a/79/c7/liya-is-located-at-the.jpg;Liya is located at the southern part of the Sedef Island;https://media-cdn.tripadvisor.com/media/photo-s/2a/3a/79/c6/liya-is-located-at-the.jpg;Liya is located at the southern part of the Sedef Island;https://media-cdn.tripadvisor.com/media/photo-s/2a/3a/79/c5/restaurant-space-is-for.jpg;Restaurant space is for 300 hundred guests;https://media-cdn.tripadvisor.com/media/photo-s/2a/3a/79/c4/a-look-from-300-hundred.jpg;A look from 300 hundred guests ceremony;Tek kelimeyle harikaydý muhteþem bir ekip var zaten sadece gelinlik ve damatlýðý alýp gelmeniz yeterli zaten herþeyi yapýyorlar herþey mükemmel çok teþekkür ederim Liya ailesi ??;5;2022-07-16T14:27:47Z;Düðün;m_rvvett2022;Bizi düðün diye kandýrdýlar:) Yaptýklarý þey düðün ise ben bunca sene düðün görmemiþim. Yüreðinize saðlýk liya ailesi. Sizi saygýyla selamlýyoruz, fotoðraflar da çok güzel çýkmýþ tekrar teþekkürler. Selin-Taymaz Aðustos 2020;5;2020-11-03T06:36:33Z;Kanada'dan selamlar;Celine776;Mekanýn gece ortamý ve insanlarýn pandemde sonunda evden çýkmalarý sonucu epey alkol tüketilen bir düðünde arkadaþýmý kýrmamak adýna yer aldým. Açýkçasý alkollü ortamlara karþý deðilim ama sýrf fazla kaçýran ve sorumsuz davranýþ sergeleyen kiþiler yüzünden uzak duruyorum. Herneyse katýldýðým düðünde de epey alkol alan kiþi vardý. Hatta bir esnada bulunduðum masanýn üstüne düþen oldu. Mekanda bir gece kulubünü aratmayacak sayýda güvenlik elemaný var. Sivil olduklarý için anlaþýlmýyor. Profosyonelce tatsýzlýk çýkmadan kibarca ama zamanýnda müdahale edildi bir kaç olaya. Ýþletme müdürüne güvenlik hizmetini nerden aldýklarýný sordum ama cevap alamadým. Neyse gizemli de olsa gayet baþarýlý bir güvenlik ekipleri var ve bu tip organizasyonlarda bu çok iþe yarýyor.;5;2020-10-31T16:16:19Z;Güvenlik önlemleri baþarýlý;helios783;Mekana covid zamanýnda bir düðüne gittim. Temmuz ayýnda. Çok pozitif çalýþanlarý var. Hiç bir talebimizi kýrmadýlar. Hava biraz kapalý bir güne denk geldi keyfini çok süremedik mekanýn. Ýdeal bir havada ideal bir yer. Ýþletme olarak da pozitif. Tavsiyemizi halk ettiler. Teþekkürler.;5;2020-10-20T16:42:28Z;Salgýnda pozitif :))));177sibelk;Bu sene katýldýðýmýz üç düðünün en eðlencelisi diyebiliriz. Ýstanbul için sýra dýþý sayýlýr bir yer. En önemli özelliði her þeyi kendileri yapýyor olmalarýymýþ. Kuzenim evlendi onun söylediklerine bakýlýrsa epey kolay geçirmiþler hazýrlýk sürecini. Hiç bir þeye karýþmayarak :) mekan, güneþ enerji istasyonu gibi kendi kendine yapýyormuþ her þeyi extra masrafsýz. Ortamlarý da gayet keyifli misafir gözüyle. ;5;2020-10-17T15:41:47Z;Düðün yeri için ideal;laylaylayla;2025-11-06T01:59:01.242442;3
38;Anastasia Garden Restoran;;Maden Mahallesi Malulgazi Caddesi No 24 /a;Buyukada /adalar;Ýstanbul;;Türkiye;34740;40,87096;29,134092;+90 533 572 08 24;info@anastasia-garden.com;http://www.anastasia-garden.com;28015094;https://www.tripadvisor.com.tr/Restaurant_Review-g293974-d28015094-Reviews-Anastasia_Garden_Restoran-Istanbul.html?m=66827;5;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg;1;Ýstanbul bölgesindeki 14.878 Yemek Mekanlarý arasýndan 4.885. sýrada;;italian, steakhouse, brew_pub, pizza, barbecue, european, pub, healthy, wine_bar, eastern_european, armenian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-06T01:59:03.291851;3
39;Iskele Cafe;;Buyukada Iskelesi;Buyukada, Adalar;Adalar;Büyükada;Adalar;;40,87093;29,13844;3828305;;;2681715;https://www.tripadvisor.com.tr/Restaurant_Review-g12219473-d2681715-Reviews-Iskele_Cafe-Adalar_Buyukada_Princes_Islands.html?m=66827;3,7;https://www.tripadvisor.com.tr/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg;3;Adalar bölgesindeki 40 Yemek Mekanlarý arasýndan 18. sýrada;;turkish;;;;;;;;;;;Yemeðimiz geç geldi. Gelene kadar söylediðimiz yemek bizden sonra gelen masalara gönderildi. Hizmetler ciddiye alýnmýyor;2;2025-05-23T08:13:06Z;Yemek;343nisag;Türkiye de yediðim en iyi tatlýlar burada. Hangi ürünü seçerseniz seçin 10/10 verdim ki çok seçici biriyim. Tatlý Chef Mustafa Þen ellerine saðlýk. Sakýn bozma..;5;2024-04-21T12:03:51Z;Tatlý ise burasý;Jet57117355178;Ýlk önce dondurma zannedilen fakat hazýrlanýþý ve sunumu ile size sürpriz yapacak bir tat Bozcaada iskele cafedeki Tava Dondurma.;4;2016-08-09T12:06:00Z;Feribot beklerken deðiþik lezzet;tolgak872;;;;;;;;;;;2025-11-06T01:59:05.501692;3
